gene_name,module,supermodule,dim_1,dim_2,cluster,module_id
GRIN2A,30,1,1.2861874959701225,1.2410403626208986,Oligodendrocytes,Oligodendrocytes30
SNX9,24,1,-1.7381037809616402,1.0046502487903322,Oligodendrocytes,Oligodendrocytes24
SRSF3,31,1,-3.4870984890228582,-0.4984270198101317,Oligodendrocytes,Oligodendrocytes31
XPO1,30,1,1.0598030946487114,0.9573248760944093,Oligodendrocytes,Oligodendrocytes30
MAPK6,2,1,-1.6311642267471627,0.44942559173161634,Oligodendrocytes,Oligodendrocytes2
TCEAL9,32,1,-1.3092311360603646,-1.17663954327052,Oligodendrocytes,Oligodendrocytes32
DIPK1C,13,1,1.8455844781631157,1.679541482234546,Oligodendrocytes,Oligodendrocytes13
PRKCQ,13,1,2.403037633680694,1.872370137477466,Oligodendrocytes,Oligodendrocytes13
FKBP4,32,1,-1.2424695231682137,-1.225758777355603,Oligodendrocytes,Oligodendrocytes32
LRP1,39,1,-2.2831899859672857,-2.4503941995853697,Oligodendrocytes,Oligodendrocytes39
NDUFA11,14,1,-5.858481798387177,-2.967956886982373,Oligodendrocytes,Oligodendrocytes14
SS18L1,2,1,-1.089771661973603,0.6586035626178468,Oligodendrocytes,Oligodendrocytes2
RPL15,3,1,-6.284135256028779,-1.1099431378597533,Oligodendrocytes,Oligodendrocytes3
CBFB,24,1,-1.762931544399865,1.0712407963519777,Oligodendrocytes,Oligodendrocytes24
TMEM123,6,1,2.9270983598464655,2.445877446437427,Oligodendrocytes,Oligodendrocytes6
KMT2E,28,1,0.5563569925063774,0.509823693538257,Oligodendrocytes,Oligodendrocytes28
PPP2R3A,24,1,-1.201064501023896,1.2118910687213624,Oligodendrocytes,Oligodendrocytes24
PLIN3,9,1,-3.998407516694672,0.6393190758472169,Oligodendrocytes,Oligodendrocytes9
LRP4,13,1,1.8755098245376274,1.5386539833789552,Oligodendrocytes,Oligodendrocytes13
FNDC3B,22,1,-0.9021298029190377,-2.471143112873486,Oligodendrocytes,Oligodendrocytes22
EDF1,23,1,-4.676313076234467,-2.0148888988251006,Oligodendrocytes,Oligodendrocytes23
ATF7IP,6,1,3.0874477288955378,2.183956994319507,Oligodendrocytes,Oligodendrocytes6
SH3D19,6,1,3.489137258314483,2.348301781917163,Oligodendrocytes,Oligodendrocytes6
MON2,24,1,-1.0867923238045052,1.1616937058215822,Oligodendrocytes,Oligodendrocytes24
DLC1,9,1,-3.1112375595337225,1.6075440781360353,Oligodendrocytes,Oligodendrocytes9
SPRED1,20,1,-2.128544990039475,0.9545925991779054,Oligodendrocytes,Oligodendrocytes20
IMPAD1,27,1,2.1093350312942194,2.767089261317798,Oligodendrocytes,Oligodendrocytes27
TMED7,27,1,1.9614737889999077,2.7215193646198,Oligodendrocytes,Oligodendrocytes27
RPL6,3,1,-6.512428674913056,-1.0726749760860717,Oligodendrocytes,Oligodendrocytes3
ZNF644,28,1,0.27669199922024457,0.7660292523151124,Oligodendrocytes,Oligodendrocytes28
LAMP1,10,1,1.145356979154937,2.1187533276324952,Oligodendrocytes,Oligodendrocytes10
TRPC4AP,13,1,2.525772657179229,2.095148457789966,Oligodendrocytes,Oligodendrocytes13
STARD4,2,1,-2.359309468484528,0.6990236180072511,Oligodendrocytes,Oligodendrocytes2
ISG20,9,1,-4.535008821702607,-0.06751237938349597,Oligodendrocytes,Oligodendrocytes9
ATP5MC2,14,1,-5.436843309617646,-2.566183523630551,Oligodendrocytes,Oligodendrocytes14
ATP9A,6,1,3.493430223249786,2.483452214503833,Oligodendrocytes,Oligodendrocytes6
LINC00632,5,1,2.41851242997586,1.1671806710010255,Oligodendrocytes,Oligodendrocytes5
EIF1AY,3,1,-6.537239942765839,-1.678167806362561,Oligodendrocytes,Oligodendrocytes3
PRRG1,27,1,2.622735585951202,2.7699006932025636,Oligodendrocytes,Oligodendrocytes27
AC114485.1,7,1,5.2263632676833796,1.927764310145923,Oligodendrocytes,Oligodendrocytes7
RPL39,3,1,-6.735331926561005,-1.2322988373989379,Oligodendrocytes,Oligodendrocytes3
NDST1,19,1,-0.5848329403168038,2.037385834956714,Oligodendrocytes,Oligodendrocytes19
JAM3,2,1,-0.5951091387039498,0.4479118721729005,Oligodendrocytes,Oligodendrocytes2
ELOVL5,2,1,-1.2417578437095955,0.2664333718066896,Oligodendrocytes,Oligodendrocytes2
LRRC8B,24,1,-1.528581146216996,1.0855070488696779,Oligodendrocytes,Oligodendrocytes24
GPRC5B,10,1,1.7055743596786186,2.0010975735431398,Oligodendrocytes,Oligodendrocytes10
HLA-A,3,1,-5.5994567014938665,-0.7237226826900756,Oligodendrocytes,Oligodendrocytes3
MYRF,19,1,0.06486090638577191,2.043886079097339,Oligodendrocytes,Oligodendrocytes19
FOXN2,6,1,3.077839460157745,2.554835213923999,Oligodendrocytes,Oligodendrocytes6
LRIG1,2,1,-1.758878085828431,0.6897057430988038,Oligodendrocytes,Oligodendrocytes2
TJP1,6,1,3.3357010743850397,2.401368989253589,Oligodendrocytes,Oligodendrocytes6
ETNK1,2,1,-1.0596820451980904,0.2989193337207521,Oligodendrocytes,Oligodendrocytes2
SLC38A2,21,1,-0.04243460676730426,-0.9050410849804198,Oligodendrocytes,Oligodendrocytes21
NRXN3,6,1,4.145921315931671,2.2571529286151613,Oligodendrocytes,Oligodendrocytes6
USP9X,2,1,-0.9304290153747872,0.2019065754657472,Oligodendrocytes,Oligodendrocytes2
DENND11,6,1,3.211265649580352,2.443614377284595,Oligodendrocytes,Oligodendrocytes6
ADAM19,30,1,1.2950619123214409,1.621386899257251,Oligodendrocytes,Oligodendrocytes30
DNM3,24,1,-0.8653023578888253,1.2886473076587404,Oligodendrocytes,Oligodendrocytes24
METRN,10,1,0.5858057401412651,2.3921960728412355,Oligodendrocytes,Oligodendrocytes10
ASIC1,10,1,1.7147241494887993,1.76796711852605,Oligodendrocytes,Oligodendrocytes10
KDM7A,20,1,-2.029579218543179,0.7505506413226808,Oligodendrocytes,Oligodendrocytes20
CDKL1,8,1,5.2295957467788385,-0.2600266797298705,Oligodendrocytes,Oligodendrocytes8
DIPK2A,29,1,0.6036070249313041,-0.6670961243862426,Oligodendrocytes,Oligodendrocytes29
NDUFA4,14,1,-6.0849904157883,-2.6453324718231475,Oligodendrocytes,Oligodendrocytes14
CYLD,2,1,-1.1645230986839608,0.3347073929553712,Oligodendrocytes,Oligodendrocytes2
FIS1,14,1,-5.67743483564914,-3.1444380743259703,Oligodendrocytes,Oligodendrocytes14
AL133342.1,28,1,0.5970066449874565,0.7792064087634767,Oligodendrocytes,Oligodendrocytes28
ACTB,26,1,-5.132247839189179,-0.7238825423473632,Oligodendrocytes,Oligodendrocytes26
TMEM121,30,1,1.0484226606124565,0.7550879853015626,Oligodendrocytes,Oligodendrocytes30
SH3BGRL3,3,1,-5.878212366319306,-0.8796906335109984,Oligodendrocytes,Oligodendrocytes3
COX5B,14,1,-5.753588352418549,-3.129741714691571,Oligodendrocytes,Oligodendrocytes14
ST3GAL6,13,1,2.1348572633498835,1.5893200772052491,Oligodendrocytes,Oligodendrocytes13
C21orf91,6,1,2.7866092584365534,2.6872843640094484,Oligodendrocytes,Oligodendrocytes6
CAPN3,10,1,1.225245084547393,2.0049651997333253,Oligodendrocytes,Oligodendrocytes10
SESTD1,6,1,2.9407134912246393,2.693692101741382,Oligodendrocytes,Oligodendrocytes6
TULP4,24,1,-0.5700854398971871,1.4377662079578126,Oligodendrocytes,Oligodendrocytes24
SPARC,10,1,0.6630457303756401,2.8420041935687745,Oligodendrocytes,Oligodendrocytes10
PJA2,30,1,1.0225735566848442,1.5819212334399904,Oligodendrocytes,Oligodendrocytes30
COX6B1,14,1,-6.048578653550751,-2.759025262092999,Oligodendrocytes,Oligodendrocytes14
KBTBD2,2,1,-1.6100544967418984,-0.1053885085338866,Oligodendrocytes,Oligodendrocytes2
AC108449.1,34,2,-1.032972130990632,3.92057360580022,Oligodendrocytes,Oligodendrocytes34
RACK1,3,1,-5.859005365586884,-0.8745705945247924,Oligodendrocytes,Oligodendrocytes3
PREX1,27,1,2.2994547746413874,2.572156800532886,Oligodendrocytes,Oligodendrocytes27
LINC01619,18,1,-0.2881489135986641,-1.6246694786304747,Oligodendrocytes,Oligodendrocytes18
RPS18,3,1,-6.686775121904023,-1.2850543720478331,Oligodendrocytes,Oligodendrocytes3
RPL12,3,1,-6.515615854478486,-1.0716464383358275,Oligodendrocytes,Oligodendrocytes3
LINC01470,34,2,-0.574317846513398,4.035692586207935,Oligodendrocytes,Oligodendrocytes34
HMGCS1,2,1,-1.5250187256103829,0.05095352103764661,Oligodendrocytes,Oligodendrocytes2
LINGO1,5,1,2.0384870431655573,1.0884384052997316,Oligodendrocytes,Oligodendrocytes5
AGO4,13,1,2.587296094679229,1.738330258632251,Oligodendrocytes,Oligodendrocytes13
SPTBN1,13,1,2.7374554536575006,2.2243679898029054,Oligodendrocytes,Oligodendrocytes13
VAMP5,26,1,-5.213953170991547,-0.12263380119746081,Oligodendrocytes,Oligodendrocytes26
NACA,3,1,-6.395800504899628,-1.438822673057965,Oligodendrocytes,Oligodendrocytes3
RPS21,3,1,-6.745891962266572,-1.3580130798572814,Oligodendrocytes,Oligodendrocytes3
MFAP3L,5,1,2.23634108521878,1.0440241234546388,Oligodendrocytes,Oligodendrocytes5
LDHA,3,1,-5.399303350663788,-0.7601998908275878,Oligodendrocytes,Oligodendrocytes3
OLIG1,10,1,1.6688750646346733,2.323061360621997,Oligodendrocytes,Oligodendrocytes10
CALN1,6,1,2.897339906477325,2.6980122463947023,Oligodendrocytes,Oligodendrocytes6
FRRS1L,10,1,1.7247315309280082,2.0101388828998292,Oligodendrocytes,Oligodendrocytes10
NLGN1,15,1,3.641722764753692,1.7700015442615236,Oligodendrocytes,Oligodendrocytes15
HINT1,1,1,-6.047373209214814,-2.2505788219923293,Oligodendrocytes,Oligodendrocytes1
RHOBTB1,6,1,3.52603777863919,2.3988918202167238,Oligodendrocytes,Oligodendrocytes6
GAREM1,6,1,2.9842301271194147,2.7068861859088624,Oligodendrocytes,Oligodendrocytes6
MBNL1,2,1,-0.8049964048630074,0.5979095833545411,Oligodendrocytes,Oligodendrocytes2
COPE,1,1,-5.78282133123935,-1.6251774294132506,Oligodendrocytes,Oligodendrocytes1
S100A8,22,1,-0.8955732919937447,-2.719532118534497,Oligodendrocytes,Oligodendrocytes22
HSPH1,32,1,-1.1591415145164803,-0.8392448289150511,Oligodendrocytes,Oligodendrocytes32
UNC5B,19,1,-0.3049795963531807,2.0005573170428956,Oligodendrocytes,Oligodendrocytes19
SMURF1,2,1,-1.6099418141609505,0.8264278309589113,Oligodendrocytes,Oligodendrocytes2
FAM126A,30,1,1.0748961827987358,0.980726374888965,Oligodendrocytes,Oligodendrocytes30
ELOB,14,1,-5.856012735582001,-2.8862630588764464,Oligodendrocytes,Oligodendrocytes14
RPL37,3,1,-6.734909448838837,-1.2746685607189452,Oligodendrocytes,Oligodendrocytes3
ROR1,13,1,2.243172254347198,1.8715194599872316,Oligodendrocytes,Oligodendrocytes13
FRMD4B,6,1,3.8493672273391413,2.6888674633746827,Oligodendrocytes,Oligodendrocytes6
HNRNPA1,3,1,-5.344525490022309,-0.777462945675305,Oligodendrocytes,Oligodendrocytes3
RAB11FIP4,19,1,-0.26618293306887897,1.8041628735309327,Oligodendrocytes,Oligodendrocytes19
HGF,31,1,-4.070150766587861,-0.9658400876278197,Oligodendrocytes,Oligodendrocytes31
TMEM144,13,1,2.8989592454665827,2.30652274062688,Oligodendrocytes,Oligodendrocytes13
PEG10,21,1,-0.2318406440979317,-0.6079325539821898,Oligodendrocytes,Oligodendrocytes21
EFS,10,1,1.3698099515670463,2.4329742329364503,Oligodendrocytes,Oligodendrocytes10
HIST1H1C,28,1,0.5309337041610405,0.5616430180316652,Oligodendrocytes,Oligodendrocytes28
RCAN3,32,1,-1.2464458086258248,-1.0738698107952391,Oligodendrocytes,Oligodendrocytes32
PTMA,30,1,0.6428061387771293,1.829676045680591,Oligodendrocytes,Oligodendrocytes30
GNAQ,6,1,2.839926805281036,2.5758088963275636,Oligodendrocytes,Oligodendrocytes6
ANAPC5,13,1,2.354782190107696,1.9498013394122804,Oligodendrocytes,Oligodendrocytes13
CDC14B,24,1,-1.3690369465118721,1.2003234761005128,Oligodendrocytes,Oligodendrocytes24
NTM,24,1,-2.189620260215409,1.687262191081592,Oligodendrocytes,Oligodendrocytes24
SERPINA3,9,1,-4.437301073289521,-0.22288905212824695,Oligodendrocytes,Oligodendrocytes9
FGFR1,2,1,-2.2405868806606604,0.3858803646808351,Oligodendrocytes,Oligodendrocytes2
EFCAB14,27,1,1.9643276593917534,2.742651833797046,Oligodendrocytes,Oligodendrocytes27
AGFG1,20,1,-1.9944287762707547,1.1079632179980958,Oligodendrocytes,Oligodendrocytes20
RGS17,9,1,-4.236121807313569,0.4684902565723146,Oligodendrocytes,Oligodendrocytes9
SETD9,28,1,0.4107137582534477,0.4433196919208253,Oligodendrocytes,Oligodendrocytes28
MAPK8IP1,19,1,0.21204241731106488,2.3548449414020265,Oligodendrocytes,Oligodendrocytes19
PSMB3,1,1,-5.7336329557663275,-1.559819803928784,Oligodendrocytes,Oligodendrocytes1
KCNA2,30,1,1.4126993081802055,1.682741297984668,Oligodendrocytes,Oligodendrocytes30
TMEM106B,27,1,2.1887370012038874,2.7645110028033937,Oligodendrocytes,Oligodendrocytes27
AHR,2,1,-1.5752419569259957,-0.01003895828669421,Oligodendrocytes,Oligodendrocytes2
ITM2A,30,1,1.5414310357803032,1.4724148648029054,Oligodendrocytes,Oligodendrocytes30
FA2H,27,1,1.9691642186874077,2.2496808903461183,Oligodendrocytes,Oligodendrocytes27
SLC48A1,10,1,1.2236052415603325,2.302846802974292,Oligodendrocytes,Oligodendrocytes10
HEY2,21,1,-0.5469359495407418,-0.6469665629619872,Oligodendrocytes,Oligodendrocytes21
ITPK1,30,1,0.878199186109893,1.5955611603503908,Oligodendrocytes,Oligodendrocytes30
AL139294.1,34,2,-0.7339607813125923,3.9791711704974855,Oligodendrocytes,Oligodendrocytes34
RPL24,3,1,-6.426362428880341,-0.990963683819226,Oligodendrocytes,Oligodendrocytes3
OSBPL9,2,1,-0.9681409933334664,0.7970439331775392,Oligodendrocytes,Oligodendrocytes2
AP005901.5,16,1,4.030643071913116,1.8063813584094728,Oligodendrocytes,Oligodendrocytes16
NDUFB4,14,1,-5.822928581452973,-2.622766421532086,Oligodendrocytes,Oligodendrocytes14
CLCF1,9,1,-4.340834055162079,0.19880498817021497,Oligodendrocytes,Oligodendrocytes9
CD9,9,1,-4.6730062105423285,0.2018441097980226,Oligodendrocytes,Oligodendrocytes9
RNF13,27,1,2.505372609876983,2.5999640362506593,Oligodendrocytes,Oligodendrocytes27
PLXNB1,10,1,1.5490399263137504,2.5244358914142335,Oligodendrocytes,Oligodendrocytes10
CTSL,9,1,-4.564244661546357,0.07729925086552747,Oligodendrocytes,Oligodendrocytes9
G3BP1,30,1,0.9949720762008354,0.9461227791553224,Oligodendrocytes,Oligodendrocytes30
PDE4B,24,1,-0.8292465545898751,1.3195473091846193,Oligodendrocytes,Oligodendrocytes24
NFIC,9,1,-4.033981476045258,0.4099453823810304,Oligodendrocytes,Oligodendrocytes9
NXPE3,27,1,2.7356525323623346,2.61267508437688,Oligodendrocytes,Oligodendrocytes27
SPOCD1,9,1,-4.374182377076752,0.31692279746586927,Oligodendrocytes,Oligodendrocytes9
LINC00639,6,1,3.4381061456435846,2.3666647808795656,Oligodendrocytes,Oligodendrocytes6
ASXL3,2,1,-1.0929719545608834,0.1253546612506593,Oligodendrocytes,Oligodendrocytes2
CLDND1,10,1,1.1442721746200248,2.840699567103931,Oligodendrocytes,Oligodendrocytes10
ASRGL1,9,1,-4.280680332399018,0.11964239051396497,Oligodendrocytes,Oligodendrocytes9
GLRB,39,1,-2.2275368907219244,-2.3954712463373458,Oligodendrocytes,Oligodendrocytes39
DPF3,6,1,3.8772698304885553,2.050553216243335,Oligodendrocytes,Oligodendrocytes6
CREB3L2,20,1,-2.1316251494652105,0.9546383755450929,Oligodendrocytes,Oligodendrocytes20
TGFA,27,1,2.5319920442336725,2.7130626576190675,Oligodendrocytes,Oligodendrocytes27
ADO,19,1,0.10568698861538617,2.4650463001971925,Oligodendrocytes,Oligodendrocytes19
FAM171B,2,1,-1.840732719815381,0.7237187760120118,Oligodendrocytes,Oligodendrocytes2
MT1X,2,1,-2.159010533309586,0.1671337025409425,Oligodendrocytes,Oligodendrocytes2
KANK1,6,1,3.776499833845489,2.1545695202594484,Oligodendrocytes,Oligodendrocytes6
H2AFV,30,1,0.841113176130645,0.7398094074969972,Oligodendrocytes,Oligodendrocytes30
PEG3,27,1,2.390394296430938,2.2146448033099855,Oligodendrocytes,Oligodendrocytes27
EDIL3,6,1,3.6533723733657526,2.3708061115985597,Oligodendrocytes,Oligodendrocytes6
SPAG9,2,1,-1.0374357440239266,0.6540838616138185,Oligodendrocytes,Oligodendrocytes2
HHIP,6,1,3.034977044844024,2.377259625697681,Oligodendrocytes,Oligodendrocytes6
AC008771.1,34,2,-0.9103921987778023,3.954725636745044,Oligodendrocytes,Oligodendrocytes34
EHBP1,9,1,-4.299756679750092,0.4285448925739015,Oligodendrocytes,Oligodendrocytes9
MGAT5,24,1,-0.8682389595276192,1.3886793987994874,Oligodendrocytes,Oligodendrocytes24
SEC61B,26,1,-4.870434437013276,-0.9646448952907836,Oligodendrocytes,Oligodendrocytes26
SGSM1,2,1,-1.753996346212037,0.7041753666644777,Oligodendrocytes,Oligodendrocytes2
SLC24A2,6,1,3.3402763269179987,2.1815265553241456,Oligodendrocytes,Oligodendrocytes6
NACAD,19,1,-0.05212858698428424,2.1953343289142335,Oligodendrocytes,Oligodendrocytes19
FAM221A,19,1,-0.03117016336978229,2.039029015803882,Oligodendrocytes,Oligodendrocytes19
S100A9,22,1,-0.9735609032875374,-2.7206903559917723,Oligodendrocytes,Oligodendrocytes22
XRRA1,13,1,2.442490186476104,1.3555072682147706,Oligodendrocytes,Oligodendrocytes13
CADM1,6,1,3.345016565107696,2.4213026898151124,Oligodendrocytes,Oligodendrocytes6
S100B,19,1,-1.285255346513398,2.2591556446796144,Oligodendrocytes,Oligodendrocytes19
LDLR,2,1,-1.649234656310685,0.03502835204655774,Oligodendrocytes,Oligodendrocytes2
UBL5,14,1,-5.595865164018281,-2.480306820368222,Oligodendrocytes,Oligodendrocytes14
AC051619.8,37,1,2.045643892073028,-2.4194777918810164,Oligodendrocytes,Oligodendrocytes37
CPEB4,21,1,-0.3833335973984078,-0.6362439257854735,Oligodendrocytes,Oligodendrocytes21
STXBP6,6,1,3.21184214570462,2.446767224574634,Oligodendrocytes,Oligodendrocytes6
MARCKS,39,1,-2.4034583606487585,-2.43664431700652,Oligodendrocytes,Oligodendrocytes39
WDR1,40,1,-3.0551016666656805,0.1753114598041261,Oligodendrocytes,Oligodendrocytes40
NME1,3,1,-6.098423872209199,-1.060063706135205,Oligodendrocytes,Oligodendrocytes3
NOTCH1,10,1,1.628511276029937,2.023730649257251,Oligodendrocytes,Oligodendrocytes10
SRGAP3,19,1,0.06613310792385785,2.5348347561603273,Oligodendrocytes,Oligodendrocytes19
TPPP,10,1,1.4198497197860405,2.556630505824634,Oligodendrocytes,Oligodendrocytes10
RPLP2,3,1,-6.708111200547822,-1.2505863768810546,Oligodendrocytes,Oligodendrocytes3
CCP110,6,1,3.5720802209609674,2.1420320408588136,Oligodendrocytes,Oligodendrocytes6
BCOR,10,1,1.7214547059768364,1.942959679866382,Oligodendrocytes,Oligodendrocytes10
AMD1,30,1,1.034531202101104,1.0503221886401857,Oligodendrocytes,Oligodendrocytes30
ITGB4,9,1,-4.159435901857026,0.5947436230426515,Oligodendrocytes,Oligodendrocytes9
UQCR11,14,1,-5.907299432969697,-2.7918594343418395,Oligodendrocytes,Oligodendrocytes14
FAM53B,6,1,3.5812450311416315,2.4663924114948,Oligodendrocytes,Oligodendrocytes6
GALNT13,24,1,-0.5300137140518502,1.6889435189014161,Oligodendrocytes,Oligodendrocytes24
SLC25A33,2,1,-1.0815098621612862,-0.20535598823969714,Oligodendrocytes,Oligodendrocytes2
IL1RAPL1,7,1,4.676449861311309,1.9872349636798585,Oligodendrocytes,Oligodendrocytes7
PDE8A,6,1,4.0916133783096,2.38149250915105,Oligodendrocytes,Oligodendrocytes6
ARF5,1,1,-5.258401785112031,-1.7441968185657775,Oligodendrocytes,Oligodendrocytes1
GATD3A,23,1,-4.652266416764863,-2.533848808502606,Oligodendrocytes,Oligodendrocytes23
DSCAML1,19,1,-0.4400947429901436,1.8224872486835206,Oligodendrocytes,Oligodendrocytes19
DTX4,19,1,-0.09653702757418903,2.7208470242267335,Oligodendrocytes,Oligodendrocytes19
SNHG29,3,1,-6.511983309007294,-1.4847305280918395,Oligodendrocytes,Oligodendrocytes3
CNTN2,10,1,1.2873185537093803,2.5754522221332277,Oligodendrocytes,Oligodendrocytes10
RPL3,3,1,-6.361959848619111,-1.0817968709224974,Oligodendrocytes,Oligodendrocytes3
RBM12,36,1,-1.5104785599476174,-4.177124009823254,Oligodendrocytes,Oligodendrocytes36
MSMO1,2,1,-1.5886117257839516,0.06063713004643567,Oligodendrocytes,Oligodendrocytes2
ESRRG,13,1,2.2939287088149714,1.5813166039233888,Oligodendrocytes,Oligodendrocytes13
C5orf30,27,1,2.293402280592315,2.8768762486224855,Oligodendrocytes,Oligodendrocytes27
MTMR2,2,1,-1.0231020786529854,0.3628403084521974,Oligodendrocytes,Oligodendrocytes2
PSD3,24,1,-0.504337582803376,1.4931527512317384,Oligodendrocytes,Oligodendrocytes24
ADD3,6,1,2.8886252305740046,2.5043038265948976,Oligodendrocytes,Oligodendrocytes6
MARCH7,2,1,-1.4206742384201363,0.233433141017505,Oligodendrocytes,Oligodendrocytes2
MTMR6,27,1,2.4236522577041315,2.247680081630298,Oligodendrocytes,Oligodendrocytes27
DDHD2,10,1,1.6646929643386528,2.099958314204761,Oligodendrocytes,Oligodendrocytes10
GK5,20,1,-2.6761200763946844,1.5682031052356447,Oligodendrocytes,Oligodendrocytes20
NDFIP1,28,1,0.5638545415633842,0.6369356053119386,Oligodendrocytes,Oligodendrocytes28
SQSTM1,21,1,-0.598882112718232,-0.658515797352246,Oligodendrocytes,Oligodendrocytes21
TIMP2,10,1,1.4117959401839897,2.181088341975757,Oligodendrocytes,Oligodendrocytes10
ALCAM,6,1,3.812857713484161,2.3176034825092042,Oligodendrocytes,Oligodendrocytes6
RAD23A,1,1,-5.806423578477509,-1.4902579648250853,Oligodendrocytes,Oligodendrocytes1
KIAA1109,6,1,3.3174067399734186,1.8706334965472902,Oligodendrocytes,Oligodendrocytes6
CCSAP,13,1,2.0609508416885065,1.697013987804004,Oligodendrocytes,Oligodendrocytes13
FAM102A,19,1,0.26164421060024945,1.820356740260669,Oligodendrocytes,Oligodendrocytes19
TBC1D12,19,1,0.08627399423062054,2.632814301753589,Oligodendrocytes,Oligodendrocytes19
IRF1,2,1,-2.276981625772126,-0.2857725484127318,Oligodendrocytes,Oligodendrocytes2
KIAA0355,17,1,-2.258536432004578,-0.927703128551892,Oligodendrocytes,Oligodendrocytes17
C1GALT1,19,1,0.016762819074980895,2.518659962916919,Oligodendrocytes,Oligodendrocytes19
FNIP1,24,1,-0.9442600347763375,1.2859622376208986,Oligodendrocytes,Oligodendrocytes24
VSTM2B,27,1,1.777228202604644,2.662277592921802,Oligodendrocytes,Oligodendrocytes27
MYADM,2,1,-1.4263453223472908,-0.12266503403132312,Oligodendrocytes,Oligodendrocytes2
DNAJC6,6,1,4.265354242109649,2.5869568722491945,Oligodendrocytes,Oligodendrocytes6
OMG,27,1,2.3244586847060846,2.4011830227618898,Oligodendrocytes,Oligodendrocytes27
NIPAL4,27,1,1.7264436147445366,2.741315736079761,Oligodendrocytes,Oligodendrocytes27
PAQR3,17,1,-1.9147420451706723,-0.9380982978100096,Oligodendrocytes,Oligodendrocytes17
STXBP3,6,1,3.899602975630157,2.6384772198444093,Oligodendrocytes,Oligodendrocytes6
